Dates,SPX_MOV_AVG_200D,SPX_RSI_14D,SPX_MOV_AVG_50D,SPX_PX_LAST,SPX_PX_OPEN,SPX_PX_HIGH,SPX_PX_LOW,SPX_PX_VOLUME,SPX_VOLATILITY_30D,SPX_BETA_ADJ_OVERRIDABLE,SPX_PX_HIGH_LOW_DIFFERENCE,CONCCONF_PX_LAST,NAPMPMI_PX_LAST,SPXINDEX_PE_RATIO,SPXINDEX_PX_TO_BOOK_RATIO,SPXINDEX_PX_TO_SALES_RATIO,SPXINDEX_EARN_YLD,USGG10YR_PX_LAST,VIX_PX_LAST
2013-11-29,1650.24,65.66,1742.11,1805.81,1808.69,1813.55,1803.98,357000000.0,8.39,1.03,9.57,72.4,54.6,15.9827,2.6064,1.587,6.2568,2.7445,13.7
2013-12-02,1651.65,62.47,1743.93,1800.9,1806.55,1810.02,1798.6,470000000.0,8.47,1.03,11.42,72.0,55.5,15.9392,2.5993,1.5826,6.2738,2.7951,14.23
2013-12-03,1652.97,58.86,1745.79,1795.15,1800.1,1800.1,1787.85,536000000.0,8.44,1.03,12.25,72.0,55.5,15.8882,2.591,1.5776,6.294,2.7825,14.55
2013-12-04,1654.37,57.4,1747.7,1792.81,1793.15,1799.8,1779.09,591000000.0,8.29,1.03,20.71,72.0,55.5,15.8673,2.5876,1.5756,6.3023,2.8342,14.7
2013-12-05,1655.78,52.73,1749.55,1785.03,1792.82,1792.82,1783.38,577000000.0,8.4,1.03,9.44,72.0,55.5,15.7986,2.5764,1.5688,6.3297,2.8717,15.08
2013-12-06,1657.23,61.44,1751.67,1805.09,1788.36,1806.04,1788.36,517000000.0,8.91,1.03,17.68,72.0,55.5,15.9761,2.6053,1.5864,6.2593,2.8553,13.79
2013-12-09,1658.83,62.65,1754.01,1808.37,1806.21,1811.52,1806.21,496000000.0,8.92,1.03,5.31,72.0,55.5,16.0047,2.6099,1.5893,6.2482,2.8389,13.49
2013-12-10,1660.36,59.14,1756.43,1802.62,1807.6,1808.52,1801.75,484000000.0,8.87,1.03,6.77,72.0,55.5,15.9541,2.6017,1.5842,6.268,2.8006,13.91
2013-12-11,1661.69,48.72,1758.17,1782.22,1802.76,1802.97,1780.09,561000000.0,9.44,1.03,22.88,72.0,55.5,15.7735,2.5724,1.5663,6.3398,2.8535,15.42
2013-12-12,1663.0,45.85,1759.8,1775.5,1781.71,1782.99,1772.28,528000000.0,9.44,1.03,10.71,72.0,55.5,15.714,2.5627,1.5604,6.3638,2.8773,15.54
2013-12-13,1664.28,45.78,1761.74,1775.32,1777.98,1780.92,1772.45,450000000.0,9.41,1.03,8.47,72.0,55.5,15.7123,2.5624,1.5602,6.3644,2.8646,15.76
2013-12-16,1665.59,51.31,1763.66,1786.54,1777.48,1792.22,1777.48,537000000.0,9.53,1.03,14.74,72.0,55.5,15.8101,2.5786,1.5701,6.3251,2.8784,16.03
2013-12-17,1666.8,48.67,1765.76,1781.0,1786.47,1786.77,1777.05,513000000.0,9.54,1.03,9.72,72.0,55.5,15.7611,2.5706,1.5652,6.3447,2.8354,16.21
2013-12-18,1668.14,60.42,1768.86,1810.65,1781.46,1811.08,1767.99,702000000.0,10.65,1.03,43.09,72.0,55.5,16.026,2.6133,1.5912,6.2399,2.8931,13.8
2013-12-19,1669.47,59.9,1771.92,1809.6,1809.0,1810.88,1801.35,518000000.0,9.73,1.03,9.53,72.0,55.5,16.0163,2.6118,1.5903,6.2436,2.9291,14.15
2013-12-20,1670.8,62.78,1774.44,1818.32,1810.39,1823.75,1810.25,1400000000.0,9.06,1.03,13.5,72.0,55.5,16.0935,2.6244,1.598,6.2137,2.8886,13.79
2013-12-23,1672.16,65.72,1776.94,1827.99,1822.92,1829.75,1822.92,439000000.0,9.15,1.03,6.83,72.0,55.5,16.1791,2.6383,1.6065,6.1808,2.9274,13.04
2013-12-24,1673.57,67.26,1779.4,1833.32,1828.02,1833.32,1828.02,188000000.0,9.1,1.03,5.3,72.0,55.5,16.2263,2.646,1.6111,6.1628,2.9775,12.48
2013-12-26,1675.0,69.65,1782.28,1842.02,1834.96,1842.84,1834.96,299000000.0,8.92,1.03,7.88,72.0,55.5,16.3033,2.6586,1.6188,6.1337,2.9905,12.33
2013-12-27,1676.4,69.26,1784.68,1841.4,1842.97,1844.89,1839.81,275000000.0,8.86,1.03,5.08,72.0,55.5,16.2978,2.6577,1.6182,6.1358,3.0,12.46
2013-12-30,1677.8,69.04,1786.83,1841.07,1841.47,1842.47,1838.77,308000000.0,8.81,1.03,3.7,72.0,55.5,16.2949,2.6572,1.6179,6.1369,2.9703,13.56
2013-12-31,1679.28,71.22,1788.91,1848.36,1842.61,1849.44,1842.41,400000000.0,8.74,1.03,7.03,77.5,56.5,16.3581,2.6633,1.6244,6.1132,3.0282,13.72
2014-01-02,1680.7,60.85,1790.66,1831.98,1845.86,1845.86,1827.74,463000000.0,9.2,1.03,18.12,77.5,56.5,16.2119,2.6397,1.61,6.1683,2.989,14.23
2014-01-03,1682.06,60.5,1792.19,1831.37,1833.21,1838.24,1829.13,400000000.0,9.1,1.03,9.11,77.5,56.5,16.2065,2.6388,1.6094,6.1704,2.9948,13.76
2014-01-06,1683.47,57.77,1793.8,1826.77,1832.31,1837.16,1823.73,501000000.0,8.88,1.03,13.43,77.5,56.5,16.1658,2.6322,1.6054,6.1859,2.9576,13.55
2014-01-07,1684.87,62.2,1795.52,1837.88,1828.71,1840.1,1828.71,509000000.0,8.94,1.03,11.39,77.5,56.5,16.2641,2.6482,1.6152,6.1485,2.9391,12.92
2014-01-08,1686.3,61.95,1797.07,1837.49,1837.9,1840.02,1831.4,589000000.0,8.92,1.03,8.62,77.5,56.5,16.2607,2.6477,1.6148,6.1498,2.9894,12.87
2014-01-09,1687.67,62.22,1798.59,1838.13,1839.0,1843.23,1830.38,530000000.0,8.92,1.03,12.85,77.5,56.5,16.2664,2.6486,1.6154,6.1477,2.9652,12.89
2014-01-10,1689.07,64.0,1800.0,1842.37,1840.06,1843.15,1832.43,492000000.0,8.92,1.03,10.72,77.5,56.5,16.3039,2.6547,1.6191,6.1335,2.8579,12.14
2014-01-13,1690.32,50.11,1801.12,1819.2,1841.26,1843.45,1815.52,586000000.0,9.76,1.03,27.93,77.5,56.5,16.0988,2.6213,1.5987,6.2116,2.8257,13.28
2014-01-14,1691.7,58.37,1802.76,1838.88,1821.36,1839.26,1821.36,521000000.0,10.21,1.03,17.9,77.5,56.5,16.273,2.6497,1.616,6.1452,2.8709,12.28
2014-01-15,1693.09,61.67,1804.5,1848.38,1840.52,1850.84,1840.52,564000000.0,10.22,1.03,10.32,77.5,56.5,16.3571,2.6633,1.6244,6.1136,2.8912,12.28
2014-01-16,1694.55,60.32,1806.06,1845.89,1847.99,1847.99,1840.3,486000000.0,10.22,1.03,7.69,77.5,56.5,16.335,2.6598,1.6222,6.1218,2.8414,12.53
2014-01-17,1695.95,56.48,1807.57,1838.7,1844.23,1846.04,1835.23,820000000.0,10.2,1.03,10.81,77.5,56.5,16.2714,2.6494,1.6159,6.1458,2.8194,12.44
2014-01-21,1697.4,58.5,1809.04,1843.8,1841.05,1849.31,1832.38,610000000.0,9.72,1.03,16.93,77.5,56.5,16.3165,2.6567,1.6204,6.1288,2.8286,12.87
2014-01-22,1698.81,58.93,1810.99,1844.86,1844.71,1846.87,1840.88,512000000.0,9.71,1.03,5.99,77.5,56.5,16.3259,2.6583,1.6213,6.1252,2.8656,12.84
2014-01-23,1700.11,50.31,1812.15,1828.46,1842.29,1842.29,1820.06,593000000.0,10.07,1.03,22.23,77.5,56.5,16.1808,2.6346,1.6069,6.1802,2.7772,13.77
2014-01-24,1701.12,36.81,1812.52,1790.29,1826.96,1826.96,1790.29,730000000.0,11.46,1.03,36.67,77.5,56.5,15.843,2.5796,1.5733,6.3119,2.715,18.14
2014-01-27,1702.06,34.53,1812.79,1781.56,1791.03,1795.98,1772.88,653000000.0,11.5,1.03,23.1,77.5,56.5,15.7657,2.5671,1.5657,6.3429,2.7479,17.42
2014-01-28,1703.08,39.58,1813.0,1792.5,1783.0,1793.87,1779.49,526000000.0,11.64,1.03,14.38,77.5,56.5,15.8625,2.5828,1.5753,6.3042,2.7488,15.8
2014-01-29,1704.19,34.75,1812.68,1774.2,1790.15,1790.15,1770.45,656000000.0,11.9,1.03,19.7,77.5,56.5,15.7006,2.5565,1.5592,6.3692,2.6767,17.35
2014-01-30,1705.29,42.94,1812.6,1794.19,1777.17,1798.77,1777.17,571000000.0,12.35,1.03,21.6,77.5,56.5,15.8775,2.5853,1.5768,6.2982,2.6949,17.29
2014-01-31,1706.44,39.82,1812.42,1782.59,1790.88,1793.88,1772.26,776000000.0,11.42,1.03,21.62,79.4,52.5,15.7748,2.5685,1.5666,6.3392,2.644,18.41
2014-02-03,1707.44,31.23,1811.5,1741.89,1782.68,1784.83,1739.66,759000000.0,13.27,1.03,45.17,79.4,52.5,15.4147,2.5099,1.5308,6.4873,2.5761,21.44
2014-02-04,1708.44,36.09,1810.97,1755.2,1743.82,1758.73,1743.82,635000000.0,13.41,1.03,14.91,79.4,52.5,15.5325,2.5291,1.5425,6.4381,2.6294,19.11
2014-02-05,1709.39,35.37,1810.09,1751.64,1753.38,1755.79,1737.92,590000000.0,13.26,1.03,17.87,79.4,52.5,15.5008,2.524,1.5393,6.4513,2.6675,19.95
2014-02-06,1710.36,42.87,1809.46,1773.43,1752.99,1774.06,1752.99,572000000.0,13.84,1.03,21.07,79.4,52.5,15.6936,2.5553,1.5585,6.372,2.7003,17.23
2014-02-07,1711.45,49.68,1809.35,1797.02,1776.01,1798.03,1776.01,600000000.0,14.4,1.03,22.02,79.4,52.5,15.9023,2.5893,1.5792,6.2884,2.6829,15.29
2014-02-10,1712.53,50.44,1809.3,1799.84,1796.2,1799.94,1791.83,498000000.0,14.41,1.03,8.11,79.4,52.5,15.9273,2.5934,1.5817,6.2785,2.6674,15.26
2014-02-11,1713.71,55.55,1809.55,1819.75,1800.45,1823.54,1800.41,546000000.0,14.84,1.03,23.13,79.4,52.5,16.1035,2.6221,1.5992,6.2098,2.725,14.51
2014-02-12,1714.84,55.4,1809.82,1819.26,1820.12,1826.55,1815.97,496000000.0,14.78,1.03,10.58,79.4,52.5,16.0991,2.6214,1.5988,6.2115,2.7608,14.3
2014-02-13,1716.0,58.06,1810.39,1829.83,1814.82,1830.25,1809.22,543000000.0,14.66,1.03,21.03,79.4,52.5,16.1927,2.6366,1.6081,6.1756,2.732,14.14
2014-02-14,1717.28,60.18,1811.26,1838.63,1828.46,1841.65,1825.59,495000000.0,14.73,1.03,16.06,79.4,52.5,16.2706,2.6493,1.6158,6.1461,2.7428,13.57
2014-02-18,1718.5,60.7,1812.22,1840.76,1839.03,1842.87,1835.01,547000000.0,14.71,1.03,7.86,79.4,52.5,16.2894,2.6523,1.6177,6.139,2.7069,13.87
2014-02-19,1719.57,56.25,1813.1,1828.75,1838.9,1847.5,1826.99,531000000.0,14.74,1.03,20.51,79.4,52.5,16.1831,2.635,1.6071,6.1793,2.7392,15.5
2014-02-20,1720.68,59.21,1813.79,1839.78,1829.24,1842.79,1824.58,521000000.0,14.85,1.03,18.21,79.4,52.5,17.0888,2.5807,1.6204,5.8518,2.7509,14.79
2014-02-21,1721.73,57.86,1814.35,1836.25,1841.07,1846.13,1835.6,682000000.0,14.86,1.03,10.53,79.4,52.5,17.0534,2.5741,1.6407,5.8639,2.731,14.68
2014-02-24,1722.81,60.94,1815.25,1847.61,1836.78,1858.71,1836.78,706000000.0,14.96,1.03,21.93,79.4,52.5,17.162,2.5864,1.6507,5.8268,2.7382,14.23
2014-02-25,1723.9,59.91,1816.51,1845.12,1847.66,1852.91,1840.19,506000000.0,14.44,1.03,12.72,79.4,52.5,17.131,2.5842,1.6487,5.8374,2.7023,13.67
2014-02-26,1724.96,59.92,1817.9,1845.16,1845.79,1852.65,1840.66,505000000.0,14.09,1.03,11.99,79.4,52.5,17.154,2.5817,1.6275,5.8295,2.6655,14.35
2014-02-27,1726.06,62.62,1819.48,1854.29,1844.9,1854.53,1841.13,517000000.0,14.08,1.03,13.4,79.4,52.5,17.2427,2.589,1.6355,5.7996,2.6387,14.04
2014-02-28,1727.1,64.09,1820.94,1859.45,1855.12,1867.92,1847.67,729000000.0,14.1,1.03,20.25,78.3,55.0,17.2955,2.5924,1.6396,5.7819,2.6476,14.0
2014-03-03,1728.04,57.6,1822.23,1845.73,1857.68,1857.68,1834.44,509000000.0,14.23,1.03,23.24,78.3,55.0,16.9218,2.57,1.6274,5.9095,2.6012,16.0
2014-03-04,1729.16,65.36,1823.5,1873.91,1849.23,1876.23,1849.23,556000000.0,14.91,1.03,27.0,78.3,55.0,17.1801,2.6096,1.6522,5.8207,2.6977,14.1
2014-03-05,1730.19,65.31,1824.78,1873.81,1874.05,1876.53,1871.11,491000000.0,14.91,1.03,5.42,78.3,55.0,17.179,2.6094,1.6521,5.8211,2.7048,13.89
2014-03-06,1731.24,66.13,1825.96,1877.03,1874.18,1881.94,1874.18,506000000.0,14.62,1.03,7.76,78.3,55.0,17.1982,2.614,1.655,5.8146,2.7373,14.21
2014-03-07,1732.29,66.4,1826.96,1878.04,1878.52,1883.57,1870.56,507000000.0,12.94,1.03,13.01,78.3,55.0,17.2075,2.6154,1.6559,5.8114,2.7879,14.11
2014-03-10,1733.4,65.92,1827.83,1877.17,1877.86,1877.87,1867.04,439000000.0,12.8,1.03,10.83,78.3,55.0,17.2026,2.6149,1.6552,5.8131,2.777,14.2
2014-03-11,1734.48,60.68,1828.35,1867.63,1878.26,1882.35,1863.88,452000000.0,12.88,1.03,18.47,78.3,55.0,17.1151,2.6016,1.6467,5.8428,2.768,14.8
2014-03-12,1735.57,60.88,1828.88,1868.2,1866.15,1868.38,1854.38,460000000.0,12.37,1.03,14.0,78.3,55.0,17.1204,2.6024,1.6473,5.841,2.73,14.47
2014-03-13,1736.51,50.32,1828.99,1846.34,1869.06,1874.4,1841.86,528000000.0,12.66,1.02,32.54,78.3,55.0,16.9199,2.5719,1.628,5.9102,2.6446,16.22
2014-03-14,1737.47,48.17,1828.84,1841.13,1845.07,1852.44,1839.57,513000000.0,12.5,1.02,12.87,78.3,55.0,16.8722,2.5646,1.6234,5.9269,2.6543,17.82
2014-03-17,1738.49,55.17,1829.38,1858.83,1842.81,1862.3,1842.81,474000000.0,10.25,1.02,19.49,78.3,55.0,17.0344,2.5893,1.639,5.8705,2.6921,15.64
2014-03-18,1739.7,59.62,1830.2,1872.25,1858.92,1873.76,1858.92,421000000.0,10.23,1.02,14.84,78.3,55.0,17.1573,2.6079,1.6508,5.8284,2.6722,14.52
2014-03-19,1740.8,54.62,1830.88,1860.77,1872.25,1874.14,1850.35,513000000.0,10.46,1.02,23.79,78.3,55.0,17.0521,2.592,1.6407,5.8644,2.7725,15.12
2014-03-20,1742.0,58.31,1831.56,1872.01,1860.09,1873.49,1854.63,482000000.0,10.05,1.02,18.86,78.3,55.0,17.1548,2.6076,1.6506,5.8293,2.7716,14.52
2014-03-21,1743.29,55.92,1832.14,1866.52,1874.53,1883.97,1863.46,1560000000.0,9.51,1.02,20.51,78.3,55.0,17.1043,2.6,1.6458,5.8465,2.7426,15.0
2014-03-24,1744.47,52.12,1832.53,1857.44,1867.67,1873.34,1849.69,609000000.0,9.68,1.02,23.65,78.3,55.0,17.0211,2.5874,1.6378,5.8751,2.7281,15.09
2014-03-25,1745.58,55.08,1832.99,1865.62,1859.48,1871.87,1855.96,515000000.0,9.25,1.02,15.91,78.3,55.0,17.098,2.5988,1.645,5.8486,2.748,14.02
2014-03-26,1746.63,49.78,1833.66,1852.56,1867.09,1875.92,1852.56,573000000.0,9.54,1.02,23.36,78.3,55.0,16.9797,2.5807,1.6335,5.8894,2.6919,14.93
2014-03-27,1747.74,48.43,1833.86,1849.04,1852.11,1855.55,1842.11,598000000.0,9.43,1.02,13.44,78.3,55.0,16.9474,2.5753,1.6304,5.9006,2.681,14.62
2014-03-28,1748.97,51.86,1834.05,1857.62,1850.07,1866.63,1850.07,467000000.0,9.42,1.02,16.56,78.3,55.0,17.0261,2.5872,1.638,5.8733,2.7208,14.41
2014-03-31,1750.15,57.13,1834.58,1872.34,1859.16,1875.18,1859.16,588000000.0,9.69,1.02,16.02,83.9,55.9,17.1605,2.6077,1.6509,5.8273,2.718,13.88
2014-04-01,1751.44,61.22,1835.51,1885.52,1873.96,1885.84,1873.96,529000000.0,9.61,1.02,11.88,83.9,55.9,17.2765,2.6261,1.6621,5.7882,2.7525,13.1
2014-04-02,1752.7,62.79,1836.45,1890.9,1886.61,1893.17,1883.79,475000000.0,9.51,1.02,9.38,83.9,55.9,17.3259,2.6336,1.6668,5.7717,2.8045,13.09
2014-04-03,1753.88,61.73,1837.33,1888.77,1891.43,1893.8,1882.65,500000000.0,9.49,1.02,11.15,83.9,55.9,17.3053,2.6306,1.6649,5.7786,2.7972,13.37
2014-04-04,1755.07,51.35,1838.07,1865.09,1890.25,1897.28,1863.26,669000000.0,10.17,1.02,34.02,83.9,55.9,17.0883,2.5976,1.644,5.852,2.7207,13.96
2014-04-07,1756.35,44.52,1839.16,1845.04,1863.92,1864.04,1841.48,692000000.0,10.7,1.02,22.56,83.9,55.9,16.9046,2.5697,1.6264,5.9156,2.6998,15.57
2014-04-08,1757.65,47.13,1840.57,1851.96,1845.48,1854.95,1837.49,578000000.0,10.76,1.02,17.46,83.9,55.9,16.968,2.5793,1.6325,5.8934,2.6808,14.89
2014-04-09,1759.14,53.96,1842.16,1872.18,1852.64,1872.43,1852.38,544000000.0,11.14,1.02,20.05,83.9,55.9,17.1532,2.6075,1.6503,5.8298,2.6898,13.82
2014-04-10,1760.37,42.53,1843.34,1833.08,1872.28,1872.53,1830.87,661000000.0,12.82,1.03,41.66,83.9,55.9,16.795,2.553,1.6158,5.9542,2.6474,15.89
2014-04-11,1761.43,38.61,1843.77,1815.69,1830.65,1835.07,1814.36,682000000.0,12.95,1.03,20.71,83.9,55.9,16.6357,2.5288,1.6005,6.0112,2.6247,17.03
2014-04-14,1762.52,43.43,1844.73,1830.61,1818.18,1834.19,1815.8,545000000.0,12.31,1.03,18.39,83.9,55.9,16.7724,2.5496,1.6137,5.9622,2.6472,16.11
2014-04-15,1763.7,47.13,1846.75,1842.98,1831.45,1844.02,1816.29,630000000.0,12.52,1.03,27.73,83.9,55.9,16.8857,2.5668,1.6246,5.9222,2.6283,15.61
2014-04-16,1764.94,52.37,1848.89,1862.31,1846.01,1862.31,1846.01,584000000.0,12.93,1.03,16.3,83.9,55.9,17.0628,2.5938,1.6416,5.8607,2.6282,14.18
2014-04-17,1766.19,53.03,1851.16,1864.85,1861.73,1869.63,1856.72,687000000.0,12.94,1.03,12.91,83.9,55.9,17.0861,2.5973,1.6438,5.8527,2.7215,13.36
2014-04-21,1767.47,54.9,1853.13,1871.89,1865.79,1871.89,1863.18,458000000.0,12.99,1.03,8.71,83.9,55.9,17.1506,2.6071,1.65,5.8307,2.7151,13.25
2014-04-22,1768.71,56.9,1854.78,1879.55,1872.57,1884.89,1872.57,508000000.0,12.96,1.03,12.32,83.9,55.9,17.2208,2.6178,1.6568,5.8069,2.7105,13.19
2014-04-23,1769.89,55.46,1856.29,1875.39,1879.32,1879.75,1873.91,497000000.0,12.98,1.03,5.84,83.9,55.9,17.2067,2.6135,1.6552,5.8117,2.6987,13.27
2014-04-24,1771.02,56.38,1857.47,1878.61,1881.97,1884.06,1870.24,537000000.0,12.45,1.03,13.82,83.9,55.9,17.2363,2.618,1.658,5.8017,2.6805,13.32
2014-04-25,1772.07,51.01,1858.35,1863.4,1877.72,1877.72,1859.7,541000000.0,12.68,1.03,18.02,83.9,55.9,17.0967,2.5968,1.6446,5.8491,2.6623,14.06
2014-04-28,1773.04,52.93,1859.14,1869.43,1865.0,1877.01,1850.61,667000000.0,12.39,1.03,26.4,83.9,55.9,17.152,2.6052,1.6499,5.8302,2.7005,13.97
2014-04-29,1774.03,55.68,1859.93,1878.33,1870.78,1880.6,1870.78,512000000.0,12.29,1.03,9.82,83.9,55.9,17.2339,2.6176,1.6577,5.8025,2.6913,13.71
2014-04-30,1775.04,57.37,1860.8,1883.95,1877.1,1885.2,1872.69,646000000.0,12.16,1.03,12.51,81.7,56.6,17.2839,2.6254,1.6627,5.7857,2.6459,13.41
2014-05-01,1776.08,57.26,1861.9,1883.68,1884.39,1888.59,1878.04,482000000.0,12.03,1.03,10.55,81.7,56.6,17.2799,2.625,1.6625,5.7871,2.6133,13.25
2014-05-02,1777.08,56.14,1862.72,1881.14,1885.3,1891.33,1878.5,481000000.0,12.01,1.03,12.83,81.7,56.6,17.2566,2.6215,1.6602,5.7949,2.5843,12.91
2014-05-05,1778.06,57.38,1863.69,1884.66,1879.45,1885.51,1866.77,427000000.0,11.91,1.03,18.74,81.7,56.6,17.2889,2.6264,1.6633,5.7841,2.6068,13.29
2014-05-06,1778.93,50.02,1864.09,1867.72,1883.69,1883.69,1867.72,490000000.0,12.17,1.03,15.97,81.7,56.6,17.1335,2.6028,1.6484,5.8365,2.5914,13.8
2014-05-07,1779.85,53.96,1864.76,1878.21,1868.53,1878.83,1859.79,612000000.0,12.08,1.03,19.04,81.7,56.6,17.2297,2.6174,1.6576,5.8039,2.5878,13.4
2014-05-08,1780.76,52.85,1865.37,1875.63,1877.39,1889.07,1870.05,511000000.0,12.07,1.03,19.02,81.7,56.6,17.206,2.6138,1.6554,5.8119,2.6161,13.43
2014-05-09,1781.73,53.97,1865.85,1878.48,1875.27,1878.57,1867.02,489000000.0,12.01,1.03,11.55,81.7,56.6,17.2322,2.6178,1.6579,5.8031,2.6233,12.92
2014-05-12,1782.76,60.43,1866.59,1896.65,1880.03,1897.13,1880.03,464000000.0,12.12,1.03,17.1,81.7,56.6,17.3989,2.6431,1.6739,5.7475,2.6611,12.23
2014-05-13,1783.79,60.69,1867.63,1897.45,1896.75,1902.17,1896.06,428000000.0,11.95,1.03,6.11,81.7,56.6,17.4062,2.6442,1.6746,5.7451,2.6089,12.13
2014-05-14,1784.8,56.23,1867.92,1888.53,1897.13,1897.13,1885.77,437000000.0,12.01,1.03,11.36,81.7,56.6,17.3244,2.6318,1.6667,5.7722,2.5427,12.17
2014-05-15,1785.73,48.6,1867.86,1870.85,1888.16,1888.16,1862.36,561000000.0,12.33,1.02,25.8,81.7,56.6,16.9655,2.6002,1.6366,5.8943,2.4893,13.17
2014-05-16,1786.69,51.42,1867.88,1877.86,1871.19,1878.28,1864.82,638000000.0,11.78,1.02,13.46,81.7,56.6,17.0292,2.6098,1.6428,5.8723,2.5231,12.44
2014-05-19,1787.58,54.2,1868.02,1885.08,1876.66,1886.0,1872.42,444000000.0,11.31,1.02,13.58,81.7,56.6,17.0943,2.6198,1.6491,5.8499,2.5445,12.42
2014-05-20,1788.4,49.07,1867.93,1872.83,1884.88,1884.88,1868.14,450000000.0,11.47,1.02,16.74,81.7,56.6,16.9865,2.6031,1.6384,5.887,2.5106,12.96
2014-05-21,1789.3,54.79,1868.34,1888.03,1873.34,1888.8,1873.34,421000000.0,11.26,1.02,15.46,81.7,56.6,17.128,2.624,1.6518,5.8384,2.532,11.91
2014-05-22,1790.28,56.34,1868.83,1892.49,1888.19,1896.33,1885.39,399000000.0,9.11,1.02,10.94,81.7,56.6,17.1726,2.6302,1.6557,5.8232,2.5499,12.03
2014-05-23,1791.32,59.06,1869.91,1900.53,1893.32,1901.26,1893.32,386000000.0,8.53,1.02,7.94,81.7,56.6,17.2456,2.6414,1.6628,5.7986,2.5321,11.36
2014-05-27,1792.4,62.62,1871.33,1911.91,1902.01,1912.28,1902.01,479000000.0,8.4,1.02,10.27,81.7,56.6,17.3488,2.6572,1.6727,5.7641,2.5142,11.51
2014-05-28,1793.49,61.54,1872.34,1909.78,1911.77,1914.46,1907.3,421000000.0,8.27,1.02,7.16,81.7,56.6,17.3302,2.6543,1.6709,5.7703,2.4431,11.68
2014-05-29,1794.64,64.69,1873.3,1920.03,1910.6,1920.03,1909.82,379000000.0,7.88,1.02,10.21,81.7,56.6,17.423,2.6682,1.6798,5.7395,2.4644,11.57
2014-05-30,1795.79,65.73,1874.56,1923.57,1920.33,1924.03,1916.64,610000000.0,7.88,1.02,7.39,81.7,56.6,17.4551,2.6732,1.6829,5.729,2.4759,11.4
2014-06-02,1796.99,66.16,1875.62,1924.97,1923.87,1925.88,1915.98,384000000.0,7.83,1.02,9.9,82.2,55.7,17.4678,2.6751,1.6841,5.7248,2.5267,11.58
2014-06-03,1798.3,65.7,1876.77,1924.24,1923.07,1925.07,1918.79,420000000.0,7.78,1.02,6.28,82.2,55.7,17.4613,2.6743,1.6835,5.7269,2.5985,11.87
2014-06-04,1799.66,66.93,1878.18,1927.88,1923.06,1928.63,1918.6,411000000.0,7.73,1.02,10.03,82.2,55.7,17.4946,2.6793,1.6867,5.7161,2.6021,12.08
2014-06-05,1801.13,70.82,1879.68,1940.46,1928.52,1941.74,1922.93,439000000.0,7.91,1.02,18.81,82.2,55.7,17.6087,2.6968,1.6978,5.679,2.5824,11.68
2014-06-06,1802.62,73.25,1881.61,1949.44,1942.41,1949.44,1942.41,459000000.0,7.43,1.02,7.03,82.2,55.7,17.6902,2.7095,1.7056,5.6529,2.5869,10.73
2014-06-09,1804.16,73.73,1883.66,1951.27,1948.97,1955.55,1947.16,434000000.0,7.41,1.02,8.39,82.2,55.7,17.7068,2.712,1.7072,5.6476,2.6032,11.15
2014-06-10,1805.63,73.36,1885.52,1950.79,1950.34,1950.86,1944.64,412000000.0,7.36,1.02,6.22,82.2,55.7,17.7024,2.7113,1.7068,5.649,2.6439,10.99
2014-06-11,1807.03,68.06,1886.95,1943.89,1949.37,1949.37,1940.08,397000000.0,7.48,1.02,9.29,82.2,55.7,17.6391,2.7017,1.7007,5.6692,2.6394,11.6
2014-06-12,1808.4,58.9,1887.84,1930.11,1943.35,1943.35,1925.78,470000000.0,7.87,1.02,17.57,82.2,55.7,17.5114,2.6826,1.6887,5.7106,2.5951,12.56
2014-06-13,1809.93,61.36,1888.75,1936.16,1930.8,1937.3,1927.69,455000000.0,7.87,1.02,9.61,82.2,55.7,17.5663,2.691,1.694,5.6927,2.6033,12.18
2014-06-16,1811.44,62.02,1889.73,1937.78,1934.84,1941.15,1930.91,462000000.0,7.86,1.02,10.24,82.2,55.7,17.581,2.6933,1.6954,5.688,2.597,12.65
2014-06-17,1812.96,63.74,1891.27,1941.99,1937.15,1943.69,1933.55,425000000.0,7.23,1.02,10.14,82.2,55.7,17.6192,2.6991,1.6991,5.6756,2.6523,12.06
2014-06-18,1814.58,69.1,1893.51,1956.98,1942.73,1957.74,1939.29,450000000.0,7.37,1.02,18.45,82.2,55.7,17.7552,2.7199,1.7122,5.6322,2.5844,10.61
2014-06-19,1816.18,69.9,1895.66,1959.48,1957.5,1959.87,1952.26,488000000.0,7.32,1.02,7.61,82.2,55.7,17.7778,2.7225,1.7143,5.625,2.6206,10.62
2014-06-20,1817.73,71.0,1897.47,1962.87,1960.45,1963.91,1959.17,1230000000.0,7.32,1.02,4.74,82.2,55.7,17.8094,2.7272,1.7173,5.615,2.6052,10.85
2014-06-23,1819.26,70.78,1900.06,1962.61,1962.92,1963.74,1958.89,430000000.0,6.89,1.02,4.85,82.2,55.7,17.807,2.7269,1.7171,5.6158,2.6261,10.98
2014-06-24,1820.74,61.18,1902.75,1949.98,1961.97,1968.17,1948.34,482000000.0,7.25,1.02,19.83,82.2,55.7,17.6924,2.7093,1.706,5.6521,2.5781,12.13
2014-06-25,1822.18,65.04,1905.32,1959.53,1949.27,1960.83,1947.49,469000000.0,7.13,1.02,13.34,82.2,55.7,17.7791,2.7226,1.7144,5.6246,2.5592,11.59
